TO_length_in_sec,TO_OMC_Duration,Calls Count,Connection Made Calls,Dial Attempt Calls,timezone,season_status,season_month,lgs_sentiment_style,lgs_agent_gender,is_decision_maker,ready_for_customers,forbidden_industry,ready_to_transfer,lgs_call_not_transferred,customer_sentiment_lgs,customer_language,customer_knows_marketing,customer_availability,who_said_hello_first_lgs,customer_marketing_experience,technical_quality_score,technical_quality_issues,customer_talk_percentage,agent_talk_percentage,talk_ratio_classification,total_discovery_questions,goal1_questions,goal2_questions,goal3_questions,discovery_quality,advanced_discovery_used,total_buying_signals,total_resistance_signals,signal_ratio,customer_sentiment_omc,omc_agent_sentiment_style,omc_who_said_hello_first,time_to_reason_seconds,business_type_mentioned,location_mentioned,within_45_seconds,call_structure_framed,call_structure_clarity,total_objections,objections_acknowledged,objections_rebutted,acknowledgement_rate,price_mentions_final_2min,timeline_mentions_final_2min,contract_mentions_final_2min,price_timeline_contract_before_dropoff,roi_calculation_presented,average_monologue_length,longest_monologue_length,extended_monologues_count,short_monologues,medium_monologues,long_monologues,very_long_monologues,total_interruptions,interruption_rate,interruption_pattern,conversation_balance,script_adherence,stages_skipped,stages_out_of_order,premature_closing_attempt,name_used_first_minute,name_usage_count,rapport_elements_count,tone_assessment,personal_greeting,common_ground_established,sentiment_progression,sentiment_opening,sentiment_early_middle,sentiment_late_middle,sentiment_closing,notable_sentiment_shifts,customer_frustrations,empathy_responses,empathy_response_rate,total_call_duration,disconnect_stage,hang_up_initiated_by,time_in_final_stage,commitment_type,commitment_clarity,assumptive_language_used,full_sale_closed,payment_info_collected,followup_scheduled,call_result_tag,primary_disconnect_reason
396.0,24,1.0,0,0.0,0,3,1,3,0,6,2,4,5,175,16,0,2,2,0,2,3.0,4,39.13,60.87,0,5.0,4.0,1.0,0.0,1,22,2.0,1.0,98,25,0,0,20.0,1,1,2,0,1136,1.0,0.0,0.0,0.0,1.0,3.0,2,6.0,1,2.5,15.0,5.0,26.0,6.0,3.0,2.0,1.0,0.11,2,0,1,107,552,0,1,2.0,3,7,1,0,1,8,23,63,62,608,31,1.0,50.0,1029.0,29,9,220.0,47,2,0,0,0,0,5,245
151.0,814,1.0,0,0.0,1,1,1,11,1,6,2,4,1,4,13,0,2,1,1,13,4.4,21,18.18,81.82,0,0.0,0.0,0.0,0.0,7,0,0.0,2.0,2,25,0,0,9.0,1,0,0,0,106,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.0,4.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,3,0,4,71,449,0,1,2.0,4,7,1,0,1,26,68,70,62,790,0,0.0,0.0,57.0,114,9,10.0,47,2,0,0,0,0,3,245
116.0,336,1.0,0,0.0,0,1,1,3,0,6,2,4,5,175,10,0,2,1,0,4,5.0,67,48.4,51.6,2,8.0,4.0,2.0,2.0,7,0,0.0,0.0,0,14,0,0,18.0,1,1,2,1,1419,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.25,10.0,3.0,9.0,4.0,3.0,0.0,0.0,0.0,3,3,1,410,552,0,1,6.0,3,7,1,0,11,8,23,70,83,2545,0,0.0,0.0,188.0,114,43,36.0,47,2,0,0,0,0,3,460
220.0,892,4.0,0,3.0,0,1,1,3,0,6,6,4,5,0,2,0,2,1,1,2,4.0,36,47.52,52.47,2,9.0,5.0,3.0,1.0,7,0,9.0,3.0,191,25,0,0,7.0,1,1,0,0,91,3.0,0.0,0.0,0.0,6.0,2.0,0,8.0,0,2.0,12.0,4.0,40.0,6.0,2.0,2.0,3.0,0.27,1,3,1,363,197,0,1,6.0,4,15,1,0,2,26,53,56,18,270,37,0.0,0.0,664.0,19,9,87.0,47,2,1,0,0,0,12,76
302.0,576,1.0,0,0.0,1,1,1,3,0,6,6,4,5,175,10,0,2,1,0,10,5.0,67,51.51,48.48,2,7.0,6.0,1.0,0.0,1,22,2.0,3.0,100,25,0,0,11.0,1,1,2,1,1187,2.0,0.0,1.0,0.0,4.0,2.0,0,6.0,0,4.73,13.0,4.0,7.0,4.0,2.0,2.0,1.0,0.17,2,3,1,145,552,0,1,1.0,4,7,1,0,1,8,55,52,62,2088,37,0.0,0.0,338.0,73,9,40.0,47,2,0,0,0,0,5,309
102.0,228,1.0,0,0.0,1,1,1,3,2,6,6,4,1,175,10,0,2,1,0,14,4.0,36,19.61,80.39,0,3.0,2.0,0.0,1.0,7,0,1.0,3.0,79,25,0,0,8.0,1,1,2,0,1546,3.0,0.0,0.0,0.0,2.0,3.0,0,5.0,0,1.07,3.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,3,1,4,245,552,0,1,3.0,4,7,1,0,1,26,19,17,18,1474,46,0.0,0.0,134.0,32,9,11.0,47,2,0,0,0,0,9,266
88.0,575,1.0,0,0.0,1,1,1,3,1,6,8,4,1,175,10,0,2,1,0,4,5.0,67,50.0,50.0,2,7.0,5.0,2.0,0.0,1,0,0.0,2.0,2,25,14,0,10.0,1,1,0,1,680,2.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0,11.0,65.0,1.0,10.0,2.0,2.0,0.0,0.0,0.0,3,0,1,410,263,0,0,0.0,1,7,1,0,1,8,23,38,62,2054,37,0.0,0.0,337.0,27,0,32.0,47,2,0,0,0,0,3,278
119.0,1036,1.0,0,0.0,1,1,1,3,0,6,1,4,1,89,16,0,2,1,0,4,5.0,67,54.8,45.2,2,9.0,5.0,2.0,2.0,1,22,4.0,5.0,133,25,0,0,16.0,0,1,0,1,1231,3.0,3.0,3.0,100.0,0.0,6.0,0,6.0,1,8.0,128.0,11.0,20.0,10.0,10.0,7.0,4.0,0.28,1,4,1,433,370,1,1,5.0,1,7,1,0,2,26,23,25,18,2142,37,0.0,0.0,860.0,19,0,161.0,33,0,1,0,0,1,8,393
149.0,924,1.0,0,0.0,1,1,1,3,0,6,6,4,5,175,2,0,2,1,1,4,4.4,36,49.02,50.98,2,5.0,3.0,2.0,0.0,1,22,1.0,4.0,80,25,0,0,6.0,0,0,0,1,866,5.0,4.0,5.0,80.0,2.0,2.0,0,4.0,1,3.85,12.0,4.0,8.0,8.0,3.0,1.0,2.0,0.2,1,0,1,133,530,1,1,2.0,3,7,1,0,1,8,58,22,18,597,56,4.0,80.0,711.0,104,0,147.0,47,2,1,0,0,0,5,308
159.0,655,1.0,0,0.0,0,1,1,3,0,6,6,4,1,175,2,0,2,1,0,3,5.0,67,44.12,55.88,2,9.0,5.0,4.0,0.0,1,0,2.0,4.0,101,25,0,0,10.0,1,0,0,1,1640,4.0,3.0,4.0,75.0,0.0,1.0,0,1.0,0,2.95,8.0,5.0,10.0,4.0,0.0,0.0,1.0,0.15,1,3,1,169,190,0,1,1.0,4,7,1,0,1,8,53,63,62,847,52,3.0,75.0,409.0,114,0,48.0,47,2,0,0,0,0,3,59
122.0,201,1.0,0,0.0,0,0,1,3,0,6,2,4,5,175,2,0,2,1,0,4,5.0,67,30.0,70.0,0,10.0,5.0,1.0,0.0,1,0,4.0,2.0,98,6,0,0,23.0,1,1,2,1,589,2.0,2.0,1.0,100.0,0.0,0.0,0,0.0,1,5.0,18.0,10.0,30.0,15.0,10.0,1.0,1.0,0.0,2,0,2,433,552,0,1,2.0,4,7,1,0,11,8,53,56,57,1386,10,1.0,100.0,1437.0,19,0,120.0,14,0,1,0,0,1,8,130
643.0,200,1.0,0,0.0,1,1,1,3,0,6,6,4,1,175,2,0,2,1,0,14,3.6,50,23.7,76.3,0,10.0,4.0,3.0,3.0,7,0,1.0,2.0,78,25,0,0,10.0,1,1,2,1,516,2.0,0.0,0.0,0.0,3.0,0.0,0,3.0,0,1.8,5.0,1.0,250.0,18.0,2.0,0.0,2.0,0.08,1,0,1,433,552,0,1,3.0,1,7,1,0,1,8,23,63,68,63,10,0.0,0.0,511.0,19,0,11.0,14,0,1,0,0,1,8,130
108.0,490,1.0,0,0.0,0,1,1,3,0,6,6,4,5,175,2,0,2,1,0,11,4.2,36,0.0,100.0,0,0.0,0.0,0.0,0.0,7,0,0.0,0.0,0,14,14,0,15.0,0,0,0,0,1546,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3,0,4,82,552,0,1,2.0,4,7,1,0,11,8,23,25,24,1785,0,0.0,0.0,27.0,57,75,27.0,47,2,0,0,0,0,6,460
120.0,611,11.0,0,10.0,4,0,1,3,1,6,6,4,5,175,2,0,2,1,0,2,4.2,36,28.6,71.4,0,3.0,2.0,1.0,0.0,7,0,0.0,0.0,0,14,0,0,17.0,1,1,2,0,81,0.0,0.0,0.0,0.0,3.0,2.0,0,5.0,1,3.0,10.0,5.0,11.0,2.0,7.0,0.0,1.0,0.16,1,0,1,294,552,0,1,1.0,4,7,1,0,12,8,23,25,68,1289,0,0.0,0.0,368.0,106,9,50.0,47,2,0,0,0,0,5,469
149.0,376,2.0,1,0.0,4,2,1,3,0,6,3,4,5,175,16,0,2,1,0,4,5.0,67,66.67,33.33,1,2.0,1.0,1.0,0.0,7,0,0.0,0.0,0,14,0,2,17.0,0,0,0,0,143,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,68.0,68.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,1,116,552,0,1,6.0,3,7,1,0,11,8,23,70,24,2545,0,0.0,0.0,206.0,32,9,20.0,47,2,0,0,0,0,2,353
112.0,615,3.0,1,1.0,0,1,1,11,0,3,3,4,1,169,10,0,0,1,0,4,5.0,67,44.44,55.56,2,6.0,4.0,2.0,0.0,1,0,4.0,0.0,128,6,0,0,25.0,1,1,2,0,1001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.87,9.0,2.0,8.0,6.0,1.0,0.0,1.0,0.16,2,0,1,293,552,0,1,4.0,4,7,1,0,11,8,23,70,24,2545,0,0.0,0.0,371.0,114,9,27.0,47,2,0,0,0,0,3,353
127.0,875,1.0,0,0.0,4,1,1,11,1,6,6,4,1,175,16,0,2,1,0,6,5.0,67,25.0,75.0,0,0.0,0.0,0.0,0.0,7,0,0.0,1.0,1,25,14,0,11.0,1,1,2,1,564,1.0,1.0,0.0,100.0,0.0,0.0,0,0.0,0,4.67,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3,0,4,206,190,0,1,1.0,4,7,1,0,1,25,68,70,62,173,2,1.0,100.0,64.0,40,43,16.0,47,2,0,0,0,0,6,245
108.0,1022,1.0,0,0.0,1,1,1,3,1,6,6,4,5,175,2,0,2,1,0,4,4.2,0,41.7,58.3,2,2.0,2.0,0.0,0.0,7,0,0.0,0.0,0,14,2,0,6.0,1,1,2,1,490,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.33,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,3,3,1,299,552,0,1,2.0,3,7,1,0,11,8,44,38,45,2545,0,0.0,0.0,84.0,32,75,12.0,47,2,0,0,0,0,2,460
119.0,50,1.0,0,0.0,1,0,1,1,2,6,6,4,5,175,2,0,2,1,1,4,4.4,36,47.1,52.9,2,2.0,2.0,0.0,0.0,7,0,0.0,3.0,3,25,2,0,19.0,1,1,2,1,1187,3.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0,2.25,4.0,0.0,5.0,3.0,0.0,0.0,1.0,0.56,2,3,4,122,552,0,1,2.0,5,7,1,0,1,26,68,70,18,962,10,0.0,0.0,108.0,32,9,31.0,47,2,0,0,0,0,2,245
74.0,351,3.0,1,1.0,1,1,1,11,1,3,3,4,1,175,10,0,1,1,0,14,4.2,36,34.9,65.1,0,16.0,8.0,6.0,2.0,1,22,3.0,6.0,121,25,0,0,20.0,0,0,0,1,365,6.0,0.0,6.0,0.0,1.0,1.0,0,2.0,1,5.0,12.0,7.0,40.0,30.0,20.0,5.0,4.0,0.12,2,0,1,433,119,1,1,2.0,3,7,1,0,2,8,23,5,18,337,58,0.0,0.0,1932.0,19,0,372.0,47,2,1,0,0,0,1,52
87.0,694,1.0,0,0.0,1,1,1,3,3,6,8,4,1,175,2,0,2,1,0,3,4.4,36,48.6,51.4,2,9.0,7.0,2.0,0.0,1,22,1.0,3.0,79,25,2,0,19.0,0,1,2,1,1595,3.0,1.0,0.0,33.33,0.0,3.0,0,3.0,0,12.37,68.0,2.0,13.0,3.0,2.0,1.0,1.0,0.16,2,3,1,410,552,0,0,0.0,3,7,1,0,1,8,58,22,24,2111,46,1.0,33.33,346.0,32,0,39.0,47,2,0,0,0,0,2,245
181.0,612,1.0,0,0.0,1,1,1,3,0,6,8,4,1,175,6,0,2,1,0,11,5.0,67,47.9,52.1,2,10.0,6.0,2.0,2.0,1,0,1.0,1.0,77,25,0,0,10.0,0,0,0,1,368,1.0,1.0,0.0,100.0,4.0,0.0,0,4.0,0,2.4,7.0,1.0,16.0,6.0,1.0,0.0,3.0,0.49,1,3,1,145,552,0,1,1.0,3,7,1,0,2,8,23,59,76,2494,0,0.0,0.0,369.0,104,9,14.0,47,2,0,0,0,0,5,304
199.0,401,1.0,0,0.0,0,2,1,3,2,6,6,4,5,175,2,0,2,1,1,2,4.4,36,46.43,53.57,2,11.0,6.0,4.0,1.0,1,22,0.0,8.0,8,25,2,0,7.0,1,0,0,1,1236,8.0,7.0,0.0,87.5,0.0,0.0,0,0.0,0,1.63,4.0,0.0,25.0,5.0,0.0,0.0,3.0,0.82,1,3,4,303,373,0,1,3.0,3,15,1,0,1,26,19,52,54,947,62,0.0,0.0,219.0,114,9,21.0,47,2,0,0,0,0,9,245
128.0,467,1.0,0,0.0,0,3,1,1,3,6,6,4,5,175,2,0,2,1,1,4,5.0,67,46.4,53.6,2,5.0,5.0,0.0,0.0,1,22,1.0,0.0,76,6,0,0,12.0,1,1,2,1,926,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.87,6.0,2.0,8.0,5.0,2.0,0.0,1.0,0.47,2,3,2,412,552,0,1,2.0,3,7,1,0,11,23,68,70,83,2545,0,0.0,0.0,255.0,39,58,53.0,47,2,0,0,0,0,3,460
100.0,1006,1.0,0,0.0,1,1,1,3,1,6,6,4,1,175,2,0,2,1,0,14,4.4,0,33.33,66.67,0,4.0,2.0,2.0,0.0,7,0,1.0,7.0,83,25,0,0,23.0,1,1,0,0,1554,7.0,7.0,6.0,100.0,0.0,0.0,0,5.0,1,6.7,25.0,6.0,5.0,3.0,4.0,2.0,8.0,0.59,1,0,1,287,552,1,1,7.0,3,7,1,0,1,8,23,61,62,456,59,0.0,0.0,816.0,19,9,303.0,14,3,1,0,0,0,5,186
246.0,730,1.0,0,0.0,1,1,1,3,1,6,6,4,5,175,2,0,2,1,0,12,3.8,58,48.89,51.11,2,12.0,8.0,4.0,0.0,1,0,2.0,1.0,98,14,0,0,11.0,1,1,2,1,392,1.0,1.0,1.0,100.0,0.0,0.0,0,0.0,1,3.0,28.0,2.0,16.0,6.0,0.0,1.0,1.0,0.17,2,0,2,416,552,0,1,3.0,3,7,1,0,11,8,23,51,24,2545,0,0.0,0.0,480.0,27,3,193.0,47,2,0,0,0,0,3,472
312.0,692,1.0,0,0.0,1,1,1,3,0,6,1,4,5,0,16,0,2,1,1,7,5.0,67,51.72,48.28,2,7.0,1.0,6.0,0.0,1,22,1.0,3.0,79,25,2,0,31.0,1,1,2,1,1239,2.0,2.0,2.0,100.0,0.0,0.0,0,0.0,0,7.5,26.0,6.0,4.0,4.0,5.0,1.0,0.0,0.0,3,4,1,433,122,0,1,2.0,4,15,1,0,2,26,58,25,24,1848,37,2.0,100.0,445.0,19,0,10.0,47,2,1,0,0,0,1,460
357.0,848,5.0,0,4.0,1,1,1,11,1,6,8,4,1,175,10,0,2,1,0,2,3.0,54,49.0,51.0,2,11.0,4.0,7.0,0.0,1,22,2.0,0.0,97,6,0,0,12.0,1,0,0,1,1490,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,7.0,40.0,8.0,4.0,7.0,4.0,3.0,0.0,0.0,3,0,1,363,552,0,1,2.0,5,7,1,0,3,8,23,56,24,1806,0,0.0,0.0,608.0,114,58,207.0,47,2,0,0,0,0,3,460
204.0,519,1.0,0,0.0,1,1,1,11,0,6,2,4,3,175,16,0,2,1,0,5,5.0,67,53.13,46.87,2,8.0,6.0,2.0,0.0,7,0,0.0,6.0,6,25,0,0,12.0,0,0,0,1,1439,6.0,1.0,4.0,16.67,0.0,0.0,0,0.0,0,3.53,7.0,3.0,5.0,7.0,3.0,0.0,1.0,0.21,2,0,1,111,552,0,1,2.0,3,7,1,0,1,26,19,70,18,1348,56,1.0,20.0,291.0,114,9,56.0,47,2,0,0,0,0,3,245
127.0,390,1.0,0,0.0,1,1,1,17,1,6,6,4,5,175,16,0,0,1,0,7,5.0,67,45.45,54.55,2,8.0,4.0,3.0,1.0,7,0,0.0,2.0,2,25,14,0,4.0,1,1,0,1,993,2.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0,2.83,6.0,2.0,11.0,4.0,2.0,0.0,2.0,0.56,1,3,1,218,552,0,1,7.0,4,7,1,1,1,8,2,38,18,56,37,0.0,0.0,215.0,27,9,63.0,47,2,0,0,0,0,10,245
156.0,265,1.0,0,0.0,4,1,1,3,1,6,2,4,1,0,5,0,1,1,0,4,4.4,36,23.81,76.19,0,2.0,0.0,2.0,0.0,7,0,3.0,0.0,115,6,0,0,11.0,1,1,2,0,1614,0.0,0.0,0.0,0.0,0.0,1.0,2,3.0,0,2.0,6.0,3.0,12.0,9.0,1.0,0.0,0.0,0.0,3,0,1,288,552,0,1,3.0,4,7,1,0,11,8,23,25,57,2545,0,0.0,0.0,163.0,19,20,20.0,4,0,1,0,0,1,8,245
149.0,653,3.0,0,2.0,1,1,1,17,0,3,8,4,5,175,2,0,0,1,0,2,5.0,67,40.7,59.3,2,5.0,3.0,2.0,0.0,1,0,0.0,2.0,2,14,2,0,24.0,1,1,2,0,878,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.7,10.0,3.0,14.0,7.0,3.0,0.0,0.0,0.0,3,3,1,157,552,0,1,5.0,4,18,1,0,11,8,23,25,24,245,0,0.0,0.0,407.0,32,20,127.0,33,0,1,0,0,1,8,130
165.0,186,1.0,0,0.0,0,1,1,11,1,6,6,4,5,175,16,0,2,1,0,7,4.8,67,42.11,57.89,2,0.0,0.0,0.0,0.0,7,0,0.0,7.0,7,25,6,0,22.0,0,0,0,0,1546,7.0,3.0,2.0,42.86,5.0,0.0,0,5.0,0,2.82,7.0,1.0,6.0,4.0,1.0,0.0,1.0,0.43,2,3,4,82,11,0,1,3.0,3,2,1,0,1,23,19,70,18,1634,56,0.0,0.0,140.0,32,9,15.0,47,2,0,0,0,0,2,301
240.0,576,1.0,0,0.0,0,1,1,17,0,6,2,4,5,175,16,0,2,1,0,7,5.0,67,25.3,74.7,0,11.0,8.0,3.0,0.0,1,0,1.0,2.0,78,25,0,0,12.0,0,0,0,1,1304,2.0,1.0,2.0,50.0,0.0,1.0,0,1.0,0,1.35,5.0,0.0,52.0,3.0,0.0,0.0,4.0,0.71,1,0,1,375,552,0,0,0.0,1,7,1,0,1,8,23,25,62,503,37,1.0,50.0,338.0,27,9,75.0,47,2,0,0,0,0,3,373
883.0,1026,1.0,0,0.0,1,1,1,3,1,6,6,4,1,175,16,0,2,1,1,12,4.4,21,50.6,49.4,2,8.0,6.0,1.0,1.0,1,0,5.0,5.0,147,2,0,0,196.0,1,1,2,1,1454,2.0,2.0,2.0,100.0,3.0,5.0,0,8.0,1,3.325,10.0,8.0,23.0,9.0,8.0,0.0,8.0,0.56,1,0,1,433,247,0,1,2.0,4,7,1,0,1,8,53,56,68,853,46,0.0,0.0,846.0,109,9,86.0,19,3,1,0,0,0,12,187
550.0,46,1.0,0,0.0,1,1,1,3,1,6,2,4,5,175,10,0,2,1,0,4,2.2,45,38.96,61.04,0,8.0,7.0,1.0,0.0,1,22,2.0,4.0,101,25,2,0,45.0,1,1,2,1,1143,4.0,4.0,4.0,100.0,2.0,5.0,0,7.0,1,3.0,13.0,4.0,60.0,20.0,2.0,2.0,24.0,1.34,0,0,1,385,499,0,1,5.0,4,7,1,0,2,8,58,5,38,2482,46,3.0,100.0,1072.0,19,9,172.0,33,0,1,0,0,1,8,393
387.0,235,1.0,0,0.0,1,1,1,11,1,6,6,4,5,175,2,0,2,1,0,11,3.0,7,39.13,60.87,0,17.0,17.0,2.0,0.0,1,22,13.0,1.0,43,6,0,0,125.0,1,1,0,1,248,1.0,1.0,1.0,100.0,2.0,0.0,0,2.0,1,5.14,12.0,20.0,15.0,5.0,19.0,3.0,2.0,0.08,2,0,2,433,552,0,1,3.0,4,7,1,0,11,8,53,56,78,2545,14,1.0,100.0,1520.0,19,9,110.0,47,2,1,0,0,0,1,460
207.0,27,2.0,0,1.0,0,1,1,3,0,6,2,4,1,175,2,0,2,1,0,4,5.0,67,50.0,50.0,2,8.0,4.0,4.0,0.0,1,0,4.0,3.0,131,25,0,0,14.0,1,1,2,1,490,2.0,1.0,2.0,50.0,2.0,6.0,1,9.0,1,4.0,10.0,11.0,14.0,17.0,11.0,0.0,0.0,0.0,3,4,2,433,552,0,1,4.0,4,15,1,0,2,23,53,5,68,2355,0,0.0,0.0,1033.0,19,20,110.0,6,0,1,0,0,0,12,130
118.0,867,2.0,0,1.0,4,2,1,3,2,6,3,4,1,175,10,0,2,1,0,14,4.2,36,44.0,56.0,0,2.0,1.0,0.0,1.0,7,0,0.0,0.0,0,14,0,0,61.0,1,1,0,0,1002,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0,3.0,10.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,3,0,1,116,552,0,1,2.0,3,7,1,0,11,8,23,25,24,2545,0,0.0,0.0,632.0,114,0,10.0,47,2,0,0,0,0,3,353
227.0,597,1.0,0,0.0,1,1,1,3,1,0,4,5,3,175,2,0,2,1,0,4,4.0,36,20.6,79.4,0,11.0,7.0,4.0,0.0,1,22,0.0,1.0,1,14,0,0,193.0,0,0,0,1,1322,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1,2.0,5.0,1.0,50.0,26.0,0.0,0.0,0.0,0.0,3,0,1,429,395,0,1,3.0,3,7,1,0,2,8,23,63,68,1192,0,0.0,0.0,296.0,144,0,103.0,47,2,0,0,0,0,3,353
64.0,686,2.0,0,1.0,1,0,1,3,0,6,6,4,5,175,2,0,2,1,0,2,5.0,67,33.33,66.67,0,0.0,0.0,0.0,0.0,7,0,0.0,0.0,0,14,0,0,10.0,1,1,2,0,1546,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.5,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,4,355,201,0,1,2.0,1,7,1,0,11,8,23,25,24,1785,0,0.0,0.0,44.0,58,58,44.0,47,2,0,0,0,0,6,460
102.0,748,2.0,0,1.0,0,1,1,3,1,6,2,4,1,175,2,0,2,1,0,4,5.0,67,40.0,60.0,2,1.0,1.0,0.0,0.0,7,0,0.0,0.0,0,14,2,0,11.0,0,1,2,1,1236,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.67,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3,3,4,325,552,0,1,2.0,3,7,1,0,11,8,68,70,83,2545,0,0.0,0.0,50.0,32,75,2.0,47,2,0,0,0,0,2,460
265.0,214,1.0,0,0.0,1,1,1,11,1,6,2,4,1,175,2,0,2,1,0,2,4.0,21,40.0,60.0,2,8.0,7.0,0.0,1.0,1,22,0.0,0.0,0,14,0,0,18.0,1,0,0,1,1471,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.0,6.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,3,3,1,299,552,0,1,3.0,3,7,1,0,11,8,23,70,24,2545,0,0.0,0.0,147.0,32,58,119.0,47,2,0,0,0,0,2,460
167.0,576,1.0,0,0.0,0,1,1,17,1,6,8,4,1,175,2,0,2,1,0,4,2.8,54,50.0,50.0,2,5.0,4.0,1.0,0.0,7,0,3.0,1.0,116,6,0,0,7.0,1,1,2,1,361,1.0,1.0,0.0,100.0,0.0,0.0,0,0.0,0,2.65,10.0,2.0,14.0,5.0,2.0,0.0,1.0,0.18,2,3,1,368,552,0,1,4.0,5,7,1,0,3,8,53,70,83,671,0,0.0,0.0,338.0,114,35,131.0,47,2,0,0,0,0,3,353
101.0,44,1.0,0,0.0,1,2,1,3,0,6,3,4,1,85,10,0,2,1,0,14,5.0,67,33.33,66.67,0,1.0,0.0,1.0,0.0,7,0,0.0,2.0,2,25,0,0,19.0,1,1,2,1,1500,2.0,0.0,1.0,0.0,0.0,3.0,0,3.0,0,3.0,7.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,1,0,1,251,364,0,1,2.0,4,7,1,0,1,26,68,70,18,277,37,0.0,0.0,107.0,32,9,27.0,47,2,0,0,0,0,2,447
77.0,154,2.0,0,1.0,1,1,1,3,0,6,6,4,5,175,2,0,2,1,0,4,4.4,36,28.57,71.43,0,1.0,1.0,0.0,0.0,7,0,0.0,3.0,3,25,0,0,11.0,1,1,2,0,1546,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,1.86,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,3,0,4,303,552,0,1,5.0,1,7,1,0,1,26,68,70,62,940,10,0.0,0.0,130.0,32,9,37.0,47,2,0,0,0,0,2,229
154.0,44,5.0,0,4.0,1,1,1,3,3,6,6,4,5,175,2,0,2,1,0,2,3.0,47,46.2,53.8,2,3.0,3.0,0.0,0.0,7,0,0.0,0.0,0,14,0,0,20.0,1,1,2,1,1187,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.0,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,3,3,1,157,552,0,0,0.0,3,7,1,0,11,8,68,70,24,2545,1,0.0,0.0,107.0,32,39,23.0,47,2,0,0,0,0,2,353
131.0,947,1.0,0,0.0,1,0,1,3,0,6,2,4,1,175,13,0,2,1,0,14,5.0,67,37.5,62.5,0,0.0,0.0,0.0,0.0,7,0,0.0,1.0,1,25,11,0,20.0,1,1,2,1,555,1.0,1.0,0.0,100.0,0.0,0.0,0,0.0,0,3.0,6.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,3,0,4,31,552,0,1,4.0,4,7,1,0,1,8,68,70,68,802,10,1.0,100.0,74.0,32,9,25.0,47,2,0,0,0,0,2,393
174.0,1098,2.0,0,1.0,0,1,1,3,1,3,8,4,5,175,2,0,2,1,0,4,4.2,37,25.0,75.0,0,1.0,1.0,0.0,0.0,7,0,0.0,0.0,0,14,0,0,18.0,1,1,2,0,1546,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,4.0,10.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3,0,4,116,190,0,1,2.0,4,15,1,0,11,8,50,52,54,2545,0,0.0,0.0,94.0,32,39,5.0,47,2,0,0,0,0,2,353
111.0,831,5.0,2,2.0,1,0,1,3,1,3,6,4,1,175,16,0,2,1,1,11,3.6,40,66.67,33.33,1,1.0,1.0,0.0,0.0,7,0,0.0,0.0,0,14,14,0,20.0,1,0,0,1,688,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,1.02,1,0,4,299,552,0,1,5.0,3,7,1,0,11,8,68,70,83,2545,0,0.0,0.0,59.0,32,0,14.0,47,2,0,0,0,0,2,353
